"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","21","PR1S016554","GULF BAY APTS OF NAPLES","2800 GULF SHORE BLVD N","","NAPLES","FL","339404315","2022","120","120","0"
"Condominium Project","21","PR1S016554","GULF BAY APTS OF NAPLES","2800 GULF SHORE BLVD N","","NAPLES","FL","339404315","2025","120","120","0"
"Condominium Project","21","PR1S016554","GULF BAY APTS OF NAPLES","2800 GULF SHORE BLVD N","","NAPLES","FL","339404315","2026","120","120","0"
"Condominium Project","68","PR75899","GULF BEACH CONDO HOTEL","930 BEN FRANKLIN DRIVE","","SARASOTA","FL","34236","2022","168","0","223.61"
"Condominium Project","68","PR75899","GULF BEACH CONDO HOTEL","930 BEN FRANKLIN DRIVE","","SARASOTA","FL","34236","2023","","",""
"Condominium Project","68","PR75899","GULF BEACH CONDO HOTEL","930 BEN FRANKLIN DRIVE","","SARASOTA","FL","34236","2024","","",""
"Condominium Project","68","PR75899","GULF BEACH CONDO HOTEL","930 BEN FRANKLIN DRIVE","","SARASOTA","FL","34236","2025","","",""
"Condominium Project","68","PR75899","GULF BEACH CONDO HOTEL","930 BEN FRANKLIN DRIVE","","SARASOTA","FL","34236","2026","","",""
"Condominium Project","46","PR1S012217","GULF BEACH CONDO.","527 E GULF DR","","SANIBEL","FL","339575024","2025","56","56","0"
"Condominium Project","46","PR1S012217","GULF BEACH CONDO.","527 E GULF DR","","SANIBEL","FL","339575024","2026","56","56","0"
"Condominium Project","46","PR1S012217","GULF BEACH CONDO.","527 E GULF DR","","SANIBEL","FL","339575024","2022","56","56","0"
"Condominium Project","46","PR1S012217","GULF BEACH CONDO.","527 E GULF DR","","SANIBEL","FL","339575024","2024","56","56","0"
"Condominium Project","46","PR1S012217","GULF BEACH CONDO.","527 E GULF DR","","SANIBEL","FL","339575024","2023","56","61.6","0"
"Condominium Project","51","PR1S019583","GULF BEACH PLACE A CONDO","3402-3404 GULF DRIVE","","HOLMES BEACH","FL","33510","2023","32","32","0"
"Condominium Project","51","PR1S019583","GULF BEACH PLACE A CONDO","3402-3404 GULF DRIVE","","HOLMES BEACH","FL","33510","2024","32","32","0"
"Condominium Project","51","PR1S019583","GULF BEACH PLACE A CONDO","3402-3404 GULF DRIVE","","HOLMES BEACH","FL","33510","2022","32","32","0"
"Condominium Project","51","PR1S019583","GULF BEACH PLACE A CONDO","3402-3404 GULF DRIVE","","HOLMES BEACH","FL","33510","2026","32","32","0"
"Condominium Project","51","PR1S019583","GULF BEACH PLACE A CONDO","3402-3404 GULF DRIVE","","HOLMES BEACH","FL","33510","2025","32","32","0"
"Condominium Project","62","PR1S019462","GULF BEACH RESORT A CONDO","140 51ST AVE W","","SAINT PETERSBURG BEA","FL","337062420","2025","76","76","0"
"Condominium Project","62","PR1S019462","GULF BEACH RESORT A CONDO","140 51ST AVE W","","SAINT PETERSBURG BEA","FL","337062420","2026","76","76","0"
"Condominium Project","62","PR1S019462","GULF BEACH RESORT A CONDO","140 51ST AVE W","","SAINT PETERSBURG BEA","FL","337062420","2022","76","76","0"
"Condominium Project","62","PR1S019462","GULF BEACH RESORT A CONDO","140 51ST AVE W","","SAINT PETERSBURG BEA","FL","337062420","2023","76","76","0"
"Condominium Project","62","PR1S019462","GULF BEACH RESORT A CONDO","140 51ST AVE W","","SAINT PETERSBURG BEA","FL","337062420","2024","76","76","0"
"Condominium Project","62","PR1S016032","GULF BELLEAIR BEACH CONDO","3100 GULF BOULEVARD","","BELLEAIR BEACH","FL","346353648","2024","208","208","0"
"Condominium Project","62","PR1S016032","GULF BELLEAIR BEACH CONDO","3100 GULF BOULEVARD","","BELLEAIR BEACH","FL","346353648","2023","208","208","0"
"Condominium Project","62","PR1S016032","GULF BELLEAIR BEACH CONDO","3100 GULF BOULEVARD","","BELLEAIR BEACH","FL","346353648","2022","208","208","0"
"Condominium Project","62","PR1S016032","GULF BELLEAIR BEACH CONDO","3100 GULF BOULEVARD","","BELLEAIR BEACH","FL","346353648","2025","208","208","0"
"Condominium Project","62","PR1S016032","GULF BELLEAIR BEACH CONDO","3100 GULF BOULEVARD","","BELLEAIR BEACH","FL","346353648","2026","208","208","0"
"Condominium Project","46","PR75311","GULF BREEZE AT FORT MYERS BEACH CONDO","5577 ESTERO BLVD","","FORT MYERS BEACH","FL","33931","2022","16","16","0"
"Condominium Project","46","PR75311","GULF BREEZE AT FORT MYERS BEACH CONDO","5577 ESTERO BLVD","","FORT MYERS BEACH","FL","33931","2023","16","0","17.6"
"Condominium Project","46","PR75311","GULF BREEZE AT FORT MYERS BEACH CONDO","5577 ESTERO BLVD","","FORT MYERS BEACH","FL","33931","2024","16","0","19.36"
"Condominium Project","46","PR75311","GULF BREEZE AT FORT MYERS BEACH CONDO","5577 ESTERO BLVD","","FORT MYERS BEACH","FL","33931","2025","16","0","21.3"
"Condominium Project","46","PR75311","GULF BREEZE AT FORT MYERS BEACH CONDO","5577 ESTERO BLVD","","FORT MYERS BEACH","FL","33931","2026","","",""
"Condominium Project","21","PR1P022407","GULF BREEZE AT VANDERBILT, A CONDO","325 VANDERBILT BEACH ROAD","","NAPLES","FL","33963","2024","528","528","0"
"Condominium Project","21","PR1P022407","GULF BREEZE AT VANDERBILT, A CONDO","325 VANDERBILT BEACH ROAD","","NAPLES","FL","33963","2026","528","528","0"
"Condominium Project","21","PR1P022407","GULF BREEZE AT VANDERBILT, A CONDO","325 VANDERBILT BEACH ROAD","","NAPLES","FL","33963","2025","528","528","0"
"Condominium Project","21","PR1P022407","GULF BREEZE AT VANDERBILT, A CONDO","325 VANDERBILT BEACH ROAD","","NAPLES","FL","33963","2023","528","528","0"
"Condominium Project","21","PR1P022407","GULF BREEZE AT VANDERBILT, A CONDO","325 VANDERBILT BEACH ROAD","","NAPLES","FL","33963","2022","528","528","0"
"Condominium Project","18","PR69675","GULF BREEZE CONDO","2792 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2022","24","24","0"
"Condominium Project","18","PR69675","GULF BREEZE CONDO","2792 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2023","24","24","0"
"Condominium Project","18","PR69675","GULF BREEZE CONDO","2792 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2024","24","24","0"
"Condominium Project","18","PR69675","GULF BREEZE CONDO","2792 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2025","24","24","0"
"Condominium Project","18","PR69675","GULF BREEZE CONDO","2792 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2026","24","24","0"
"Condominium Project","21","PR1S022674","GULF BREEZE OF OLDE NAPLES, A CONDO","FOURTH AVENUE SOUTH","","NAPLES","FL","33940","2022","16","16","0"
"Condominium Project","21","PR1S022674","GULF BREEZE OF OLDE NAPLES, A CONDO","FOURTH AVENUE SOUTH","","NAPLES","FL","33940","2023","16","16","0"
"Condominium Project","21","PR1S022674","GULF BREEZE OF OLDE NAPLES, A CONDO","FOURTH AVENUE SOUTH","","NAPLES","FL","33940","2024","16","16","0"
"Condominium Project","21","PR1S022674","GULF BREEZE OF OLDE NAPLES, A CONDO","FOURTH AVENUE SOUTH","","NAPLES","FL","33940","2025","16","16","0"
"Condominium Project","21","PR1S022674","GULF BREEZE OF OLDE NAPLES, A CONDO","FOURTH AVENUE SOUTH","","NAPLES","FL","33940","2026","16","16","0"
"Condominium Project","51","PR74050","GULF BREEZE VILLAS OF ANNA MARIA, A CONDO","204 65TH STREET","","HOLMES BEACH","FL","34217","2022","","",""
"Condominium Project","51","PR74050","GULF BREEZE VILLAS OF ANNA MARIA, A CONDO","204 65TH STREET","","HOLMES BEACH","FL","34217","2023","","",""
"Condominium Project","51","PR74050","GULF BREEZE VILLAS OF ANNA MARIA, A CONDO","204 65TH STREET","","HOLMES BEACH","FL","34217","2024","","",""
"Condominium Project","51","PR74050","GULF BREEZE VILLAS OF ANNA MARIA, A CONDO","204 65TH STREET","","HOLMES BEACH","FL","34217","2025","","",""
"Condominium Project","51","PR74050","GULF BREEZE VILLAS OF ANNA MARIA, A CONDO","204 65TH STREET","","HOLMES BEACH","FL","34217","2026","","",""
"Condominium Project","72","PR72290","GULF BREEZE, A CONDO","SECOND AVE N","","STEINHATCHEE","FL","32359","2022","224","224","0"
"Condominium Project","72","PR72290","GULF BREEZE, A CONDO","SECOND AVE N","","STEINHATCHEE","FL","32359","2023","224","224","0"
"Condominium Project","72","PR72290","GULF BREEZE, A CONDO","SECOND AVE N","","STEINHATCHEE","FL","32359","2024","224","224","0"
"Condominium Project","72","PR72290","GULF BREEZE, A CONDO","SECOND AVE N","","STEINHATCHEE","FL","32359","2025","224","224","0"
"Condominium Project","72","PR72290","GULF BREEZE, A CONDO","SECOND AVE N","","STEINHATCHEE","FL","32359","2026","","",""
"Condominium Project","51","PR1V026174","GULF BREEZE, A CONDO","2106 GULF DRIVE","","BRADENTON BEACH","FL","34217","2026","16","16","0"
"Condominium Project","51","PR1V026174","GULF BREEZE, A CONDO","2106 GULF DRIVE","","BRADENTON BEACH","FL","34217","2025","16","16","0"
"Condominium Project","51","PR1V026174","GULF BREEZE, A CONDO","2106 GULF DRIVE","","BRADENTON BEACH","FL","34217","2024","16","21.3","0"
"Condominium Project","51","PR1V026174","GULF BREEZE, A CONDO","2106 GULF DRIVE","","BRADENTON BEACH","FL","34217","2023","16","19.36","0"
"Condominium Project","51","PR1V026174","GULF BREEZE, A CONDO","2106 GULF DRIVE","","BRADENTON BEACH","FL","34217","2022","16","17.6","0"
"Condominium Project","68","PR76532","GULF BREEZE, A CONDO","300-360 BASE AVE E","","VENICE","FL","34285","2022","160","176","0"
"Condominium Project","68","PR76532","GULF BREEZE, A CONDO","300-360 BASE AVE E","","VENICE","FL","34285","2023","160","160","0"
"Condominium Project","68","PR76532","GULF BREEZE, A CONDO","300-360 BASE AVE E","","VENICE","FL","34285","2024","160","176","0"
"Condominium Project","68","PR76532","GULF BREEZE, A CONDO","300-360 BASE AVE E","","VENICE","FL","34285","2025","160","160","0"
"Condominium Project","68","PR76532","GULF BREEZE, A CONDO","300-360 BASE AVE E","","VENICE","FL","34285","2026","160","160","0"
"Condominium Project","51","PR1S004717","GULF CABINS CONDO","2716 GULF DRIVE","","HOLMES BEACH","FL","33510","2022","48","48","0"
"Condominium Project","51","PR1S004717","GULF CABINS CONDO","2716 GULF DRIVE","","HOLMES BEACH","FL","33510","2023","48","48","0"
"Condominium Project","51","PR1S004717","GULF CABINS CONDO","2716 GULF DRIVE","","HOLMES BEACH","FL","33510","2026","48","48","0"
"Condominium Project","51","PR1S004717","GULF CABINS CONDO","2716 GULF DRIVE","","HOLMES BEACH","FL","33510","2024","48","48","0"
"Condominium Project","51","PR1S004717","GULF CABINS CONDO","2716 GULF DRIVE","","HOLMES BEACH","FL","33510","2025","48","48","0"
"Condominium Project","62","PR1S019109","GULF CLARIDGE","6767 SUNSET WAY #303","","ST. PETERSBURG","FL","337062050","2023","108","108","0"
"Condominium Project","62","PR1S019109","GULF CLARIDGE","6767 SUNSET WAY #303","","ST. PETERSBURG","FL","337062050","2022","108","108","0"
"Condominium Project","62","PR1S019109","GULF CLARIDGE","6767 SUNSET WAY #303","","ST. PETERSBURG","FL","337062050","2024","108","108","0"
"Condominium Project","62","PR1S019109","GULF CLARIDGE","6767 SUNSET WAY #303","","ST. PETERSBURG","FL","337062050","2026","108","108","0"
"Condominium Project","62","PR1S019109","GULF CLARIDGE","6767 SUNSET WAY #303","","ST. PETERSBURG","FL","337062050","2025","108","108","0"
"Condominium Project","21","PR1S009761","GULF COVE CONDO","10562 GULF SHORE DR","","NAPLES","FL","33940","2025","36","36","0"
"Condominium Project","21","PR1S009761","GULF COVE CONDO","10562 GULF SHORE DR","","NAPLES","FL","33940","2026","36","36","0"
"Condominium Project","21","PR1S009761","GULF COVE CONDO","10562 GULF SHORE DR","","NAPLES","FL","33940","2024","36","43.56","0"
"Condominium Project","21","PR1S009761","GULF COVE CONDO","10562 GULF SHORE DR","","NAPLES","FL","33940","2022","36","39.6","0"
"Condominium Project","21","PR1S009761","GULF COVE CONDO","10562 GULF SHORE DR","","NAPLES","FL","33940","2023","36","39.6","0"
"Condominium Project","13","PR1S026463","GULF CREST,A CONDO","8715 THOMAS DR","","PANAMA CITY BEACH","FL","34208","2022","604","604","0"
"Condominium Project","13","PR1S026463","GULF CREST,A CONDO","8715 THOMAS DR","","PANAMA CITY BEACH","FL","34208","2024","604","604","0"
"Condominium Project","13","PR1S026463","GULF CREST,A CONDO","8715 THOMAS DR","","PANAMA CITY BEACH","FL","34208","2023","604","604","0"
"Condominium Project","13","PR1S026463","GULF CREST,A CONDO","8715 THOMAS DR","","PANAMA CITY BEACH","FL","34208","2025","604","604","0"
"Condominium Project","13","PR1S026463","GULF CREST,A CONDO","8715 THOMAS DR","","PANAMA CITY BEACH","FL","34208","2026","604","604","0"
"Condominium Project","56","PR1P024465","GULF DUNES CONDO","PO BOX 2613","","FORT WALTON BEACH","FL","32549","2024","408","408","0"
"Condominium Project","56","PR1P024465","GULF DUNES CONDO","PO BOX 2613","","FORT WALTON BEACH","FL","32549","2026","","",""
"Condominium Project","56","PR1P024465","GULF DUNES CONDO","PO BOX 2613","","FORT WALTON BEACH","FL","32549","2025","408","408","0"
"Condominium Project","56","PR1P024465","GULF DUNES CONDO","PO BOX 2613","","FORT WALTON BEACH","FL","32549","2023","408","408","0"
"Condominium Project","56","PR1P024465","GULF DUNES CONDO","PO BOX 2613","","FORT WALTON BEACH","FL","32549","2022","408","408","0"
"Condominium Project","21","PR1S012878","GULF EAST OF NAPLES A CONDO","11TH AVE S & 5TH ST","","NAPLES","FL","33940","2022","16","16","0"
"Condominium Project","21","PR1S012878","GULF EAST OF NAPLES A CONDO","11TH AVE S & 5TH ST","","NAPLES","FL","33940","2023","16","16","0"
"Condominium Project","21","PR1S012878","GULF EAST OF NAPLES A CONDO","11TH AVE S & 5TH ST","","NAPLES","FL","33940","2024","16","16","0"
"Condominium Project","21","PR1S012878","GULF EAST OF NAPLES A CONDO","11TH AVE S & 5TH ST","","NAPLES","FL","33940","2026","16","16","0"
"Condominium Project","21","PR1S012878","GULF EAST OF NAPLES A CONDO","11TH AVE S & 5TH ST","","NAPLES","FL","33940","2025","16","16","0"
"Condominium Project","51","PR1S001118","GULF FRONT CONDO","5201 GULF OF MEXICO DRIVE","","LONGBOAT KEY","FL","342282007","2026","32","32","0"
"Condominium Project","51","PR1S001118","GULF FRONT CONDO","5201 GULF OF MEXICO DRIVE","","LONGBOAT KEY","FL","342282007","2025","32","32","0"
"Condominium Project","51","PR1S001118","GULF FRONT CONDO","5201 GULF OF MEXICO DRIVE","","LONGBOAT KEY","FL","342282007","2024","32","32","0"
"Condominium Project","51","PR1S001118","GULF FRONT CONDO","5201 GULF OF MEXICO DRIVE","","LONGBOAT KEY","FL","342282007","2022","32","32","0"
"Condominium Project","51","PR1S001118","GULF FRONT CONDO","5201 GULF OF MEXICO DRIVE","","LONGBOAT KEY","FL","342282007","2023","32","32","0"
"Condominium Project","62","PR1U020020","GULF FRONT LAGOON, A CONDO","500 S FLORIDA AVE","","TARPON SPRINGS","FL","346892701","2025","160","160","0"
"Condominium Project","62","PR1U020020","GULF FRONT LAGOON, A CONDO","500 S FLORIDA AVE","","TARPON SPRINGS","FL","346892701","2022","160","176","0"
"Condominium Project","62","PR1U020020","GULF FRONT LAGOON, A CONDO","500 S FLORIDA AVE","","TARPON SPRINGS","FL","346892701","2023","160","176","0"
"Condominium Project","62","PR1U020020","GULF FRONT LAGOON, A CONDO","500 S FLORIDA AVE","","TARPON SPRINGS","FL","346892701","2024","160","160","0"
"Condominium Project","62","PR1U020020","GULF FRONT LAGOON, A CONDO","500 S FLORIDA AVE","","TARPON SPRINGS","FL","346892701","2026","160","160","0"
"Condominium Project","62","PR1V007504","GULF GARDENS MOTEL APTS, A CONDO","14141 GULF BLVD","","MADEIRA BEACH","FL","337082254","2023","80","80","0"
"Condominium Project","62","PR1V007504","GULF GARDENS MOTEL APTS, A CONDO","14141 GULF BLVD","","MADEIRA BEACH","FL","337082254","2025","80","88","0"
"Condominium Project","62","PR1V007504","GULF GARDENS MOTEL APTS, A CONDO","14141 GULF BLVD","","MADEIRA BEACH","FL","337082254","2026","80","80","0"
"Condominium Project","62","PR1V007504","GULF GARDENS MOTEL APTS, A CONDO","14141 GULF BLVD","","MADEIRA BEACH","FL","337082254","2024","80","80","0"
"Condominium Project","62","PR1V007504","GULF GARDENS MOTEL APTS, A CONDO","14141 GULF BLVD","","MADEIRA BEACH","FL","337082254","2022","80","80","0"
"Condominium Project","68","PR1S018025","GULF GATE GARDEN HOMES EAST CONDO","3342 WESTFORD LN","","SARASOTA","FL","342318140","2026","176","176","0"
"Condominium Project","68","PR1S018025","GULF GATE GARDEN HOMES EAST CONDO","3342 WESTFORD LN","","SARASOTA","FL","342318140","2025","176","176","0"
"Condominium Project","68","PR1S018025","GULF GATE GARDEN HOMES EAST CONDO","3342 WESTFORD LN","","SARASOTA","FL","342318140","2024","176","176","0"
"Condominium Project","68","PR1S018025","GULF GATE GARDEN HOMES EAST CONDO","3342 WESTFORD LN","","SARASOTA","FL","342318140","2023","176","176","0"
"Condominium Project","68","PR1S018025","GULF GATE GARDEN HOMES EAST CONDO","3342 WESTFORD LN","","SARASOTA","FL","342318140","2022","176","176","0"
"Condominium Project","68","PR1S003120","GULF GATE GARDENS, A CONDO","7225-7278 CLOISTER DR","","SARASOTA","FL","33581","2025","176","193.6","0"
"Condominium Project","68","PR1S003120","GULF GATE GARDENS, A CONDO","7225-7278 CLOISTER DR","","SARASOTA","FL","33581","2024","176","176","0"
"Condominium Project","68","PR1S003120","GULF GATE GARDENS, A CONDO","7225-7278 CLOISTER DR","","SARASOTA","FL","33581","2023","176","176","0"
"Condominium Project","68","PR1S003120","GULF GATE GARDENS, A CONDO","7225-7278 CLOISTER DR","","SARASOTA","FL","33581","2026","176","176","0"
"Condominium Project","68","PR1S003120","GULF GATE GARDENS, A CONDO","7225-7278 CLOISTER DR","","SARASOTA","FL","33581","2022","176","176","0"
"Condominium Project","62","PR1S011065","GULF GATE RESORT CONDO","111-50TH AVE W","","ST PETERSBURG BCH","FL","33706","2022","160","160","0"
"Condominium Project","62","PR1S011065","GULF GATE RESORT CONDO","111-50TH AVE W","","ST PETERSBURG BCH","FL","33706","2024","160","193.6","0"
"Condominium Project","62","PR1S011065","GULF GATE RESORT CONDO","111-50TH AVE W","","ST PETERSBURG BCH","FL","33706","2023","160","176","0"
"Condominium Project","62","PR1S011065","GULF GATE RESORT CONDO","111-50TH AVE W","","ST PETERSBURG BCH","FL","33706","2025","160","0","176"
"Condominium Project","62","PR1S011065","GULF GATE RESORT CONDO","111-50TH AVE W","","ST PETERSBURG BCH","FL","33706","2026","160","336","-176"
"Condominium Project","46","PR1S005348","GULF HARBOR, A CONDO","25998 HICKORY BLVD","","BONITA BEACH","FL","339233747","2026","","",""
"Condominium Project","46","PR1S005348","GULF HARBOR, A CONDO","25998 HICKORY BLVD","","BONITA BEACH","FL","339233747","2025","32","0","35.2"
"Condominium Project","46","PR1S005348","GULF HARBOR, A CONDO","25998 HICKORY BLVD","","BONITA BEACH","FL","339233747","2024","32","32","0"
"Condominium Project","46","PR1S005348","GULF HARBOR, A CONDO","25998 HICKORY BLVD","","BONITA BEACH","FL","339233747","2022","32","32","0"
"Condominium Project","46","PR1S005348","GULF HARBOR, A CONDO","25998 HICKORY BLVD","","BONITA BEACH","FL","339233747","2023","32","32","0"
"Condominium Project","61","PR1S014768","GULF HARBORS CONDO","1001 MARINE PWY","","NEW PORT RICHEY","FL","33552","2023","2148","2148","0"
"Condominium Project","61","PR1S014768","GULF HARBORS CONDO","1001 MARINE PWY","","NEW PORT RICHEY","FL","33552","2024","2148","2148","0"
"Condominium Project","61","PR1S014768","GULF HARBORS CONDO","1001 MARINE PWY","","NEW PORT RICHEY","FL","33552","2022","2148","2148","0"
"Condominium Project","61","PR1S014768","GULF HARBORS CONDO","1001 MARINE PWY","","NEW PORT RICHEY","FL","33552","2026","2148","2148","0"
"Condominium Project","61","PR1S014768","GULF HARBORS CONDO","1001 MARINE PWY","","NEW PORT RICHEY","FL","33552","2025","2148","2148","0"
"Condominium Project","68","PR1S017530","GULF HAVEN","5860 MIDNIGHT PASS RD","","SARASOTA","FL","342422197","2026","204","204","0"
"Condominium Project","68","PR1S017530","GULF HAVEN","5860 MIDNIGHT PASS RD","","SARASOTA","FL","342422197","2025","204","204","0"
"Condominium Project","68","PR1S017530","GULF HAVEN","5860 MIDNIGHT PASS RD","","SARASOTA","FL","342422197","2022","204","204","0"
"Condominium Project","68","PR1S017530","GULF HAVEN","5860 MIDNIGHT PASS RD","","SARASOTA","FL","342422197","2023","204","204","0"
"Condominium Project","68","PR1S017530","GULF HAVEN","5860 MIDNIGHT PASS RD","","SARASOTA","FL","342422197","2024","204","204","0"
"Condominium Project","21","PR1S005000","GULF HEIGHTS CONDO.","4120 BELAIR LN","","NAPLES","FL","339403173","2024","48","52.8","0"
"Condominium Project","21","PR1S005000","GULF HEIGHTS CONDO.","4120 BELAIR LN","","NAPLES","FL","339403173","2025","48","58.08","0"
"Condominium Project","21","PR1S005000","GULF HEIGHTS CONDO.","4120 BELAIR LN","","NAPLES","FL","339403173","2026","48","48","0"
"Condominium Project","21","PR1S005000","GULF HEIGHTS CONDO.","4120 BELAIR LN","","NAPLES","FL","339403173","2023","48","52.8","0"
"Condominium Project","21","PR1S005000","GULF HEIGHTS CONDO.","4120 BELAIR LN","","NAPLES","FL","339403173","2022","48","48","0"
"Condominium Project","46","PR69507","GULF HIDEAWAY I, A CONDO","PARK ROAD","","FORT MYERS","FL","33908","2022","160","160","0"
"Condominium Project","46","PR69507","GULF HIDEAWAY I, A CONDO","PARK ROAD","","FORT MYERS","FL","33908","2023","160","160","0"
"Condominium Project","46","PR69507","GULF HIDEAWAY I, A CONDO","PARK ROAD","","FORT MYERS","FL","33908","2024","160","176","0"
"Condominium Project","46","PR69507","GULF HIDEAWAY I, A CONDO","PARK ROAD","","FORT MYERS","FL","33908","2025","160","160","0"
"Condominium Project","46","PR69507","GULF HIDEAWAY I, A CONDO","PARK ROAD","","FORT MYERS","FL","33908","2026","160","160","0"
"Condominium Project","13","PR1S020805","GULF HIGHLANDS I, A CONDO","10994 HIGHWAY 98-A","","PANAMA CITY BEACH","FL","32407","2025","160","160","0"
"Condominium Project","13","PR1S020805","GULF HIGHLANDS I, A CONDO","10994 HIGHWAY 98-A","","PANAMA CITY BEACH","FL","32407","2026","160","160","0"
"Condominium Project","13","PR1S020805","GULF HIGHLANDS I, A CONDO","10994 HIGHWAY 98-A","","PANAMA CITY BEACH","FL","32407","2023","160","160","0"
"Condominium Project","13","PR1S020805","GULF HIGHLANDS I, A CONDO","10994 HIGHWAY 98-A","","PANAMA CITY BEACH","FL","32407","2024","160","160","0"
"Condominium Project","13","PR1S020805","GULF HIGHLANDS I, A CONDO","10994 HIGHWAY 98-A","","PANAMA CITY BEACH","FL","32407","2022","160","160","0"
"Condominium Project","68","PR1S010197","GULF HOLIDAY APTS A CONDO","73 AVENIDA MESSINA","","SARASOTA","FL","342422071","2022","72","72","0"
"Condominium Project","68","PR1S010197","GULF HOLIDAY APTS A CONDO","73 AVENIDA MESSINA","","SARASOTA","FL","342422071","2023","72","72","0"
"Condominium Project","68","PR1S010197","GULF HOLIDAY APTS A CONDO","73 AVENIDA MESSINA","","SARASOTA","FL","342422071","2024","72","72","0"
"Condominium Project","68","PR1S010197","GULF HOLIDAY APTS A CONDO","73 AVENIDA MESSINA","","SARASOTA","FL","342422071","2026","72","72","0"
"Condominium Project","68","PR1S010197","GULF HOLIDAY APTS A CONDO","73 AVENIDA MESSINA","","SARASOTA","FL","342422071","2025","72","79.2","0"
"Condominium Project","68","PR1S016995","GULF HORIZONS","555 THE ESPLANADE N","","VENICE","FL","342851537","2025","196","196","0"
"Condominium Project","68","PR1S016995","GULF HORIZONS","555 THE ESPLANADE N","","VENICE","FL","342851537","2026","196","196","0"
"Condominium Project","68","PR1S016995","GULF HORIZONS","555 THE ESPLANADE N","","VENICE","FL","342851537","2024","196","196","0"
"Condominium Project","68","PR1S016995","GULF HORIZONS","555 THE ESPLANADE N","","VENICE","FL","342851537","2023","196","196","0"
"Condominium Project","68","PR1S016995","GULF HORIZONS","555 THE ESPLANADE N","","VENICE","FL","342851537","2022","196","196","0"
"Condominium Project","61","PR1V013365","GULF ISLAND BEACH & TENNIS CLUB I","6035 SEA RANCH ROAD","","HUDSON","FL","34667","2022","432","432","0"
"Condominium Project","61","PR1V013365","GULF ISLAND BEACH & TENNIS CLUB I","6035 SEA RANCH ROAD","","HUDSON","FL","34667","2026","432","432","0"
"Condominium Project","61","PR1V013365","GULF ISLAND BEACH & TENNIS CLUB I","6035 SEA RANCH ROAD","","HUDSON","FL","34667","2023","432","432","0"
"Condominium Project","61","PR1V013365","GULF ISLAND BEACH & TENNIS CLUB I","6035 SEA RANCH ROAD","","HUDSON","FL","34667","2025","432","432","0"
"Condominium Project","61","PR1V013365","GULF ISLAND BEACH & TENNIS CLUB I","6035 SEA RANCH ROAD","","HUDSON","FL","34667","2024","432","432","0"
"Condominium Project","61","PR1V022889","GULF ISLAND BEACH & TENNIS CLUB II, A CONDO","5931 SEA RANCH DR","","HUDSON","FL","34667","2024","920","1012","0"
"Condominium Project","61","PR1V022889","GULF ISLAND BEACH & TENNIS CLUB II, A CONDO","5931 SEA RANCH DR","","HUDSON","FL","34667","2026","920","920","0"
"Condominium Project","61","PR1V022889","GULF ISLAND BEACH & TENNIS CLUB II, A CONDO","5931 SEA RANCH DR","","HUDSON","FL","34667","2025","920","920","0"
"Condominium Project","61","PR1V022889","GULF ISLAND BEACH & TENNIS CLUB II, A CONDO","5931 SEA RANCH DR","","HUDSON","FL","34667","2022","920","1012","0"
"Condominium Project","61","PR1V022889","GULF ISLAND BEACH & TENNIS CLUB II, A CONDO","5931 SEA RANCH DR","","HUDSON","FL","34667","2023","920","920","0"
"Condominium Project","67","PR69613","GULF ISLAND CONDOS","8436 GULF BLVD","","NAVARRE","FL","32566","2022","336","336","0"
"Condominium Project","67","PR69613","GULF ISLAND CONDOS","8436 GULF BLVD","","NAVARRE","FL","32566","2023","336","336","0"
"Condominium Project","67","PR69613","GULF ISLAND CONDOS","8436 GULF BLVD","","NAVARRE","FL","32566","2024","336","336","0"
"Condominium Project","67","PR69613","GULF ISLAND CONDOS","8436 GULF BLVD","","NAVARRE","FL","32566","2025","336","0","369.6"
"Condominium Project","67","PR69613","GULF ISLAND CONDOS","8436 GULF BLVD","","NAVARRE","FL","32566","2026","336","705.6","-369.6"
"Condominium Project","18","PR68993","GULF ISLAND STRAND, A CONDO","2770 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2022","44","44","0"
"Condominium Project","18","PR68993","GULF ISLAND STRAND, A CONDO","2770 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2023","44","44","0"
"Condominium Project","18","PR68993","GULF ISLAND STRAND, A CONDO","2770 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2024","44","44","0"
"Condominium Project","18","PR68993","GULF ISLAND STRAND, A CONDO","2770 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2025","44","44","0"
"Condominium Project","18","PR68993","GULF ISLAND STRAND, A CONDO","2770 NORTH BEACH RD","","ENGLEWOOD","FL","34223","2026","44","44","0"
"Condominium Project","68","PR1S023902","GULF KEY CONDO","540 NEPTUNE AVE.","","LONGBOAT KEY","FL","34228","2022","40","40","0"
"Condominium Project","68","PR1S023902","GULF KEY CONDO","540 NEPTUNE AVE.","","LONGBOAT KEY","FL","34228","2024","40","40","0"
